customer_id,gender,age,senior_citizen,region,contract_type,tenure_months,internet_service,payment_method,paperless_billing,streaming_service,tech_support,online_security,monthly_charges,discount_percent,total_charges,support_tickets,satisfaction_score,churn,churn_reason
CUST-10887,Female,30,No,West,Month-to-Month,19,Fiber Optic,Bank Transfer,Yes,Yes,No,No,57.68,1.01,1102.71,5,1.7,Yes,Poor Support Experience
CUST-10888,Female,18,No,West,Two Year,65,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,74.55,9.68,4924.74,1,4.7,No,Retained
CUST-10889,Female,32,No,Midwest,Two Year,32,Fiber Optic,Credit Card,No,Yes,No,Yes,98.64,8.11,3162.1,4,2.7,Yes,Price Too High
CUST-10890,Male,39,No,South,Month-to-Month,24,DSL,Electronic Check,Yes,No,No,No,54.39,1.42,1286.08,2,4.1,Yes,No Long-Term Commitment
CUST-10891,Male,28,No,South,Month-to-Month,20,Fiber Optic,Credit Card,Yes,Yes,No,Yes,88.87,3.37,1870.87,4,3.1,No,Retained
CUST-10892,Male,40,No,Northeast,Month-to-Month,8,DSL,Electronic Check,Yes,No,No,No,65.84,2.99,541.2,2,3.3,Yes,Competitor Offer
CUST-10893,Female,43,No,South,Two Year,69,Fiber Optic,Credit Card,Yes,Yes,Yes,No,108.06,7.38,7490.79,1,4.2,No,Retained
CUST-10894,Male,39,No,West,Month-to-Month,14,DSL,Bank Transfer,Yes,Yes,No,No,85.75,2.45,1221.22,1,3.0,Yes,Moved/No Longer Needed
CUST-10895,Female,33,No,West,Month-to-Month,18,DSL,Credit Card,No,No,No,No,47.44,1.85,875.73,1,3.6,Yes,Competitor Offer
CUST-10896,Female,44,No,West,Month-to-Month,25,DSL,Credit Card,Yes,No,No,No,36.56,0.36,932.75,1,3.2,No,Retained
CUST-10897,Male,48,No,Midwest,Month-to-Month,29,DSL,Bank Transfer,No,No,No,No,84.8,3.99,2420.63,1,4.9,Yes,No Long-Term Commitment
CUST-10898,Female,27,No,South,Month-to-Month,16,DSL,Bank Transfer,Yes,No,Yes,Yes,98.01,2.21,1581.02,4,2.6,No,Retained
CUST-10899,Female,62,No,West,One Year,14,Fiber Optic,Credit Card,Yes,Yes,No,No,88.42,2.04,1191.51,3,3.4,Yes,Poor Support Experience
CUST-10900,Female,41,No,West,Month-to-Month,15,DSL,Electronic Check,No,Yes,Yes,No,62.71,1.63,934.55,5,2.3,Yes,No Long-Term Commitment
CUST-10901,Female,42,No,Midwest,One Year,35,Fiber Optic,Bank Transfer,Yes,No,No,Yes,91.53,2.17,3178.15,2,3.8,No,Retained
CUST-10902,Female,52,No,South,Month-to-Month,26,DSL,Credit Card,Yes,No,Yes,No,63.22,3.77,1656.23,2,4.1,Yes,Moved/No Longer Needed
CUST-10903,Male,45,No,West,Month-to-Month,10,DSL,Electronic Check,No,No,No,Yes,64.21,0.67,653.79,0,2.7,Yes,Competitor Offer
CUST-10904,Female,55,No,South,Two Year,40,Fiber Optic,Electronic Check,Yes,Yes,No,No,90.15,8.69,3622.84,2,3.2,No,Retained
CUST-10905,Male,46,No,South,Month-to-Month,22,Fiber Optic,Bank Transfer,No,No,Yes,No,86.48,0.61,1912.62,0,3.7,Yes,Service Reliability Issues
CUST-10906,Male,33,No,South,Two Year,27,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,69.18,13.28,1846.62,2,3.3,No,Retained
CUST-10907,Female,47,No,South,Month-to-Month,4,DSL,Mailed Check,Yes,No,No,No,55.96,0.25,214.7,0,5.0,Yes,Competitor Offer
CUST-10908,Female,26,No,Northeast,Month-to-Month,20,None,Electronic Check,Yes,No,No,Yes,51.76,0.33,1067.41,2,2.5,Yes,Competitor Offer
CUST-10909,Female,44,No,South,Two Year,56,DSL,Bank Transfer,No,Yes,Yes,No,75.5,11.3,4265.37,1,3.4,No,Retained
CUST-10910,Male,42,No,Northeast,Month-to-Month,22,DSL,Credit Card,Yes,No,Yes,No,68.7,2.06,1471.26,1,3.1,No,Retained
CUST-10911,Female,39,No,Northeast,Two Year,48,None,Credit Card,No,Yes,Yes,Yes,64.29,13.36,3032.34,0,4.8,No,Retained
CUST-10912,Male,40,No,West,Month-to-Month,22,Fiber Optic,Bank Transfer,No,No,Yes,Yes,84.51,0.18,1833.78,4,2.2,Yes,Poor Support Experience
CUST-10913,Female,18,No,South,Two Year,18,Fiber Optic,Credit Card,Yes,Yes,No,Yes,83.87,12.76,1546.24,2,2.0,No,Retained
CUST-10914,Male,34,No,West,Month-to-Month,23,DSL,Credit Card,Yes,No,No,No,19.24,3.81,485.04,3,3.6,Yes,Poor Support Experience
CUST-10915,Female,43,No,Midwest,Month-to-Month,9,DSL,Electronic Check,Yes,Yes,No,No,65.85,1.12,560.29,2,3.4,Yes,Competitor Offer
CUST-10916,Female,44,No,West,One Year,45,DSL,Electronic Check,Yes,No,No,Yes,70.43,6.3,3180.11,1,4.6,No,Retained
CUST-10917,Male,28,No,South,Two Year,40,Fiber Optic,Electronic Check,Yes,No,No,Yes,72.82,5.82,2977.01,4,3.6,No,Retained
CUST-10918,Male,60,No,West,Two Year,27,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,73.1,12.36,1988.24,2,3.5,No,Retained
CUST-10919,Female,30,No,Northeast,One Year,43,Fiber Optic,Electronic Check,No,Yes,Yes,No,78.88,4.39,3441.59,3,2.1,No,Retained
CUST-10920,Male,56,No,Midwest,Two Year,39,Fiber Optic,Electronic Check,No,No,No,No,75.24,14.54,2969.32,3,2.3,Yes,Competitor Offer
CUST-10921,Female,48,No,South,Month-to-Month,16,Fiber Optic,Credit Card,No,Yes,No,Yes,98.89,1.68,1550.38,2,1.7,Yes,Poor Support Experience
CUST-10922,Male,33,No,Midwest,Month-to-Month,6,DSL,Credit Card,No,No,No,No,69.09,1.16,407.89,0,3.9,No,Retained
CUST-10923,Male,67,Yes,South,Month-to-Month,14,Fiber Optic,Bank Transfer,Yes,Yes,Yes,Yes,77.7,3.23,1089.02,4,2.5,Yes,Moved/No Longer Needed
CUST-10924,Female,25,No,South,Month-to-Month,21,DSL,Electronic Check,No,No,Yes,No,63.81,1.93,1343.65,2,3.4,Yes,No Long-Term Commitment
CUST-10925,Female,55,No,Northeast,Month-to-Month,1,Fiber Optic,Electronic Check,No,Yes,Yes,No,89.24,2.62,121.31,1,3.5,Yes,No Long-Term Commitment
CUST-10926,Female,56,No,South,Month-to-Month,25,DSL,Mailed Check,Yes,Yes,No,No,68.11,0.76,1717.05,1,5.0,No,Retained
CUST-10927,Male,33,No,South,Month-to-Month,9,Fiber Optic,Electronic Check,No,Yes,No,No,78.89,2.13,607.24,2,4.0,No,Retained
CUST-10928,Male,61,No,South,One Year,32,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,87.14,4.08,2742.53,5,2.5,Yes,Poor Support Experience
CUST-10929,Female,38,No,Northeast,Month-to-Month,24,Fiber Optic,Bank Transfer,Yes,Yes,No,No,96.13,2.11,2230.56,4,1.4,Yes,Moved/No Longer Needed
CUST-10930,Female,46,No,Midwest,Month-to-Month,13,None,Bank Transfer,No,No,No,No,19.38,3.12,258.08,2,3.5,Yes,No Long-Term Commitment
CUST-10931,Male,46,No,Midwest,Month-to-Month,26,DSL,Electronic Check,No,No,No,Yes,84.64,3.08,2209.06,2,4.2,Yes,Competitor Offer
CUST-10932,Male,40,No,Midwest,One Year,34,Fiber Optic,Bank Transfer,Yes,No,No,Yes,81.65,7.02,2786.01,2,3.8,No,Retained
CUST-10933,Male,53,No,South,One Year,48,Fiber Optic,Bank Transfer,No,No,Yes,Yes,84.76,4.22,4034.92,1,2.9,No,Retained
CUST-10934,Female,53,No,West,One Year,33,None,Credit Card,Yes,Yes,No,No,56.33,7.47,1882.49,1,3.4,Yes,Competitor Offer
CUST-10935,Female,18,No,West,Month-to-Month,28,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,69.79,2.5,1979.19,0,4.1,No,Retained
CUST-10936,Female,60,No,South,Month-to-Month,8,Fiber Optic,Electronic Check,No,Yes,No,Yes,85.51,0.59,640.15,2,2.8,Yes,No Long-Term Commitment
CUST-10937,Male,19,No,West,Month-to-Month,23,DSL,Electronic Check,Yes,No,No,No,56.96,2.72,1258.77,2,3.0,No,Retained
CUST-10938,Female,56,No,Northeast,Month-to-Month,29,None,Credit Card,No,Yes,No,Yes,72.09,0.42,2090.61,1,2.0,Yes,Competitor Offer
CUST-10939,Male,58,No,South,Month-to-Month,5,Fiber Optic,Credit Card,Yes,Yes,No,No,84.39,3.49,484.66,2,2.9,Yes,Poor Support Experience
CUST-10940,Female,27,No,South,Month-to-Month,10,Fiber Optic,Electronic Check,Yes,Yes,No,No,91.47,2.07,974.19,5,2.6,Yes,Competitor Offer
CUST-10941,Male,36,No,South,Month-to-Month,7,None,Credit Card,Yes,No,No,No,30.45,1.54,232.87,1,4.5,Yes,Moved/No Longer Needed
CUST-10942,Male,27,No,South,Two Year,53,Fiber Optic,Credit Card,Yes,Yes,No,No,80.13,14.61,4221.34,1,3.8,No,Retained
CUST-10943,Male,39,No,Northeast,Two Year,47,Fiber Optic,Credit Card,Yes,No,Yes,No,90.88,11.88,4302.4,0,4.5,No,Retained
CUST-10944,Female,38,No,West,Month-to-Month,9,DSL,Mailed Check,No,Yes,No,No,80.92,3.61,712.45,2,3.4,Yes,No Long-Term Commitment
CUST-10945,Female,53,No,West,Month-to-Month,27,DSL,Electronic Check,Yes,No,No,Yes,64.97,0.08,1727.33,2,2.8,Yes,Competitor Offer
CUST-10946,Female,60,No,Midwest,Month-to-Month,26,Fiber Optic,Credit Card,No,No,No,No,82.51,1.9,2070.22,3,2.9,No,Retained
CUST-10947,Male,62,No,South,Month-to-Month,14,None,Electronic Check,Yes,Yes,No,Yes,60.59,3.72,851.84,2,3.9,No,Retained
CUST-10948,Male,34,No,West,Two Year,13,DSL,Credit Card,Yes,No,No,Yes,62.95,12.66,796.3,2,3.3,No,Retained
CUST-10949,Male,39,No,West,Month-to-Month,25,Fiber Optic,Bank Transfer,Yes,No,No,No,87.81,1.71,2198.63,2,2.6,Yes,Price Too High
CUST-10950,Male,18,No,Midwest,One Year,14,None,Mailed Check,Yes,No,No,Yes,53.68,6.24,671.04,2,2.3,No,Retained
CUST-10951,Male,31,No,Northeast,Month-to-Month,21,Fiber Optic,Electronic Check,Yes,No,No,Yes,78.98,1.85,1664.52,2,2.8,Yes,Poor Support Experience
CUST-10952,Female,56,No,Midwest,Two Year,38,Fiber Optic,Mailed Check,Yes,No,Yes,Yes,89.04,7.92,3298.43,4,2.3,No,Retained
CUST-10953,Male,65,Yes,West,Month-to-Month,1,DSL,Electronic Check,Yes,No,No,Yes,61.36,0.07,99.44,1,3.3,No,Retained
CUST-10954,Female,25,No,Northeast,One Year,28,Fiber Optic,Credit Card,Yes,Yes,No,Yes,78.4,5.45,2213.47,1,3.0,Yes,Competitor Offer
CUST-10955,Female,34,No,South,Month-to-Month,10,Fiber Optic,Electronic Check,Yes,No,No,Yes,75.87,3.68,748.95,0,5.0,Yes,Competitor Offer
CUST-10956,Female,42,No,South,One Year,47,Fiber Optic,Bank Transfer,Yes,Yes,No,No,79.51,8.69,3756.67,3,3.7,No,Retained
CUST-10957,Female,46,No,South,Month-to-Month,20,Fiber Optic,Credit Card,Yes,Yes,No,No,67.49,0.84,1315.57,3,5.0,No,Retained
CUST-10958,Female,31,No,West,Month-to-Month,25,DSL,Bank Transfer,No,No,No,Yes,75.19,1.48,1882.28,3,2.0,Yes,No Long-Term Commitment
CUST-10959,Male,48,No,West,Two Year,65,DSL,Bank Transfer,Yes,Yes,No,No,35.4,8.74,2328.82,2,3.8,No,Retained
CUST-10960,Female,35,No,Midwest,Two Year,72,None,Electronic Check,No,Yes,Yes,Yes,86.37,9.64,6110.34,3,2.6,No,Retained
CUST-10961,Male,42,No,Northeast,Two Year,14,Fiber Optic,Electronic Check,Yes,No,No,Yes,88.93,11.09,1229.37,1,3.4,No,Retained
CUST-10962,Female,50,No,West,One Year,11,Fiber Optic,Bank Transfer,No,No,No,Yes,75.56,4.2,830.37,2,5.0,No,Retained
CUST-10963,Female,42,No,West,One Year,11,Fiber Optic,Electronic Check,Yes,No,Yes,No,79.27,4.62,865.1,3,1.9,No,Retained
CUST-10964,Female,36,No,South,Month-to-Month,21,Fiber Optic,Electronic Check,No,No,No,Yes,83.72,2.24,1809.12,1,3.3,No,Retained
CUST-10965,Female,40,No,South,Month-to-Month,2,Fiber Optic,Credit Card,Yes,No,No,No,67.11,2.64,94.88,1,3.2,Yes,No Long-Term Commitment
CUST-10966,Male,41,No,West,Month-to-Month,26,DSL,Credit Card,No,Yes,No,No,73.22,1.47,1881.98,4,2.5,Yes,Moved/No Longer Needed
CUST-10967,Female,37,No,West,One Year,23,None,Electronic Check,No,Yes,Yes,No,51.01,7.7,1106.17,2,1.8,Yes,Competitor Offer
CUST-10968,Male,38,No,Northeast,Month-to-Month,23,None,Electronic Check,No,No,Yes,No,43.58,0.67,1055.2,1,4.8,Yes,No Long-Term Commitment
CUST-10969,Female,64,No,South,Month-to-Month,2,Fiber Optic,Electronic Check,Yes,Yes,No,No,90.0,0.2,171.38,3,4.0,Yes,Poor Support Experience
CUST-10970,Male,50,No,South,One Year,17,DSL,Credit Card,Yes,No,Yes,Yes,52.93,7.53,884.47,2,4.0,No,Retained
CUST-10971,Male,38,No,West,One Year,27,Fiber Optic,Bank Transfer,Yes,No,No,Yes,77.74,5.73,2097.14,2,2.4,No,Retained
CUST-10972,Male,52,No,South,Month-to-Month,5,Fiber Optic,Mailed Check,Yes,Yes,Yes,No,94.03,3.02,492.42,6,2.4,Yes,Price Too High
CUST-10973,Female,37,No,South,Month-to-Month,20,DSL,Credit Card,No,No,No,No,60.28,2.07,1217.76,1,4.4,Yes,No Long-Term Commitment
CUST-10974,Female,58,No,Midwest,Month-to-Month,7,DSL,Electronic Check,Yes,No,Yes,Yes,68.8,2.29,574.28,0,4.3,No,Retained
CUST-10975,Female,47,No,South,Month-to-Month,24,Fiber Optic,Mailed Check,Yes,Yes,Yes,Yes,114.05,0.52,2753.09,1,3.4,Yes,No Long-Term Commitment
CUST-10976,Male,40,No,Midwest,Month-to-Month,16,Fiber Optic,Credit Card,Yes,No,No,No,69.35,3.36,1093.32,2,4.6,Yes,Service Reliability Issues
CUST-10977,Female,48,No,South,One Year,25,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,84.01,8.42,2080.6,2,2.9,No,Retained
CUST-10978,Female,20,No,South,One Year,6,DSL,Mailed Check,Yes,Yes,No,Yes,88.42,5.5,516.77,1,3.3,Yes,Price Too High
CUST-10979,Male,26,No,West,One Year,6,Fiber Optic,Bank Transfer,No,No,No,No,70.68,5.82,371.52,0,4.5,No,Retained
CUST-10980,Female,25,No,Northeast,Month-to-Month,17,None,Bank Transfer,Yes,No,No,No,39.0,3.86,664.4,1,4.0,Yes,Competitor Offer
CUST-10981,Male,44,No,West,Two Year,70,Fiber Optic,Bank Transfer,Yes,No,No,No,66.64,10.96,4692.22,3,3.7,No,Retained
CUST-10982,Female,66,Yes,Midwest,Month-to-Month,1,Fiber Optic,Electronic Check,Yes,No,Yes,No,95.33,2.58,73.86,4,3.1,Yes,Poor Support Experience
CUST-10983,Female,73,Yes,South,Month-to-Month,21,DSL,Electronic Check,Yes,No,Yes,No,62.96,1.49,1293.9,3,3.7,Yes,No Long-Term Commitment
CUST-10984,Male,51,No,Midwest,One Year,35,DSL,Bank Transfer,Yes,Yes,No,Yes,86.37,7.53,3076.01,3,2.6,No,Retained
CUST-10985,Female,49,No,South,Month-to-Month,9,Fiber Optic,Electronic Check,No,No,No,Yes,78.9,2.3,660.17,3,2.7,Yes,Poor Support Experience
CUST-10986,Male,18,No,Midwest,Month-to-Month,15,DSL,Credit Card,No,No,No,No,48.9,1.58,661.13,1,3.9,No,Retained
CUST-10987,Female,34,No,West,Two Year,14,DSL,Bank Transfer,No,Yes,No,No,70.76,11.71,950.29,0,5.0,No,Retained
CUST-10988,Female,31,No,Northeast,Month-to-Month,14,None,Bank Transfer,No,Yes,No,Yes,51.49,1.63,666.94,2,3.5,No,Retained
CUST-10989,Male,33,No,West,One Year,16,DSL,Credit Card,Yes,No,Yes,No,72.38,2.78,1171.6,2,4.0,No,Retained
CUST-10990,Male,40,No,South,Month-to-Month,24,DSL,Bank Transfer,No,No,No,No,26.78,1.71,630.1,3,3.3,Yes,No Long-Term Commitment
CUST-10991,Male,35,No,South,One Year,27,DSL,Bank Transfer,No,No,No,Yes,63.89,3.28,1717.34,1,5.0,No,Retained
CUST-10992,Female,18,No,Northeast,Month-to-Month,12,DSL,Credit Card,No,No,No,Yes,58.64,3.04,744.03,3,3.1,Yes,Poor Support Experience
CUST-10993,Male,52,No,West,Month-to-Month,13,Fiber Optic,Electronic Check,Yes,No,No,Yes,67.77,2.13,856.81,3,3.7,Yes,Service Reliability Issues
CUST-10994,Female,27,No,Midwest,One Year,31,Fiber Optic,Electronic Check,No,No,Yes,No,73.8,3.35,2314.93,3,2.7,No,Retained
CUST-10995,Female,45,No,South,Month-to-Month,13,Fiber Optic,Electronic Check,No,No,Yes,No,75.0,1.47,1027.9,3,2.4,Yes,No Long-Term Commitment
CUST-10996,Male,71,Yes,West,Month-to-Month,1,Fiber Optic,Electronic Check,No,Yes,No,Yes,90.11,3.54,74.16,3,2.9,Yes,Price Too High
CUST-10997,Female,29,No,South,Month-to-Month,24,Fiber Optic,Electronic Check,Yes,No,No,No,57.79,3.02,1412.76,3,4.2,Yes,Poor Support Experience
CUST-10998,Male,18,No,Northeast,Month-to-Month,10,None,Electronic Check,No,No,No,No,41.26,1.29,404.14,4,3.5,No,Retained
CUST-10999,Female,38,No,Midwest,Month-to-Month,3,Fiber Optic,Credit Card,No,No,Yes,No,95.66,3.75,319.32,3,1.2,Yes,Poor Support Experience
CUST-11000,Female,57,No,Northeast,Month-to-Month,24,Fiber Optic,Mailed Check,No,No,Yes,No,86.1,0.31,2011.4,5,3.0,Yes,Price Too High
CUST-11001,Male,69,Yes,South,Two Year,39,DSL,Electronic Check,Yes,No,No,Yes,65.05,14.08,2479.36,3,2.0,No,Retained
CUST-11002,Male,25,No,Midwest,Month-to-Month,4,Fiber Optic,Bank Transfer,No,Yes,No,No,100.14,0.98,386.87,5,3.1,Yes,No Long-Term Commitment
CUST-11003,Male,49,No,Midwest,Month-to-Month,16,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,108.8,0.04,1709.69,0,4.1,Yes,No Long-Term Commitment
CUST-11004,Male,35,No,South,Month-to-Month,8,Fiber Optic,Electronic Check,Yes,Yes,No,No,108.52,1.74,850.08,2,3.0,Yes,Service Reliability Issues
CUST-11005,Male,41,No,Northeast,Month-to-Month,16,Fiber Optic,Mailed Check,Yes,Yes,No,Yes,86.74,1.44,1380.16,0,4.2,Yes,Moved/No Longer Needed
CUST-11006,Male,79,Yes,Northeast,Two Year,70,Fiber Optic,Credit Card,No,No,Yes,No,68.68,7.67,4832.8,1,3.5,No,Retained
CUST-11007,Male,21,No,Northeast,Month-to-Month,17,DSL,Credit Card,Yes,Yes,No,No,78.8,3.19,1325.33,2,3.6,No,Retained
CUST-11008,Female,46,No,Midwest,Two Year,62,DSL,Bank Transfer,Yes,Yes,Yes,Yes,84.01,10.15,5179.78,3,2.1,No,Retained
CUST-11009,Female,49,No,South,Month-to-Month,22,Fiber Optic,Electronic Check,No,No,Yes,Yes,96.74,1.6,2115.98,4,2.4,Yes,No Long-Term Commitment
CUST-11010,Female,57,No,South,One Year,20,Fiber Optic,Bank Transfer,No,No,Yes,No,97.93,7.32,1931.68,2,3.9,No,Retained
CUST-11011,Male,43,No,Northeast,Month-to-Month,16,Fiber Optic,Electronic Check,Yes,Yes,No,No,87.62,0.59,1369.23,2,2.1,Yes,Service Reliability Issues
CUST-11012,Male,46,No,South,Two Year,26,DSL,Bank Transfer,No,No,No,Yes,61.34,13.74,1538.38,2,4.2,Yes,Moved/No Longer Needed
CUST-11013,Female,37,No,Midwest,One Year,39,Fiber Optic,Credit Card,No,No,Yes,No,65.36,8.26,2551.47,2,1.9,Yes,Moved/No Longer Needed
CUST-11014,Male,46,No,Midwest,Month-to-Month,11,Fiber Optic,Credit Card,Yes,Yes,Yes,Yes,124.68,0.26,1351.58,3,1.9,Yes,Price Too High
CUST-11015,Male,37,No,Midwest,Month-to-Month,1,DSL,Electronic Check,Yes,Yes,No,Yes,71.79,2.94,105.61,3,3.0,Yes,Competitor Offer
CUST-11016,Female,51,No,Northeast,Month-to-Month,15,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,83.46,2.16,1201.24,2,3.6,Yes,Moved/No Longer Needed
CUST-11017,Male,37,No,South,Two Year,37,Fiber Optic,Bank Transfer,Yes,No,No,Yes,69.46,10.76,2551.05,5,2.3,Yes,Poor Support Experience
CUST-11018,Male,47,No,West,Month-to-Month,19,Fiber Optic,Credit Card,Yes,No,Yes,No,73.63,2.16,1462.42,0,3.5,Yes,No Long-Term Commitment
CUST-11019,Female,42,No,South,Month-to-Month,4,None,Credit Card,No,Yes,Yes,No,47.9,0.73,158.71,1,4.6,No,Retained
CUST-11020,Male,58,No,West,One Year,48,DSL,Credit Card,No,Yes,No,Yes,68.19,4.92,3264.84,3,4.2,No,Retained
CUST-11021,Female,41,No,South,Month-to-Month,5,DSL,Bank Transfer,Yes,No,Yes,No,48.99,3.2,202.4,2,3.2,Yes,Moved/No Longer Needed
CUST-11022,Male,18,No,West,Two Year,46,DSL,Credit Card,Yes,Yes,No,Yes,58.69,14.42,2652.55,1,3.4,No,Retained
CUST-11023,Male,60,No,Northeast,One Year,18,DSL,Bank Transfer,Yes,Yes,Yes,No,97.22,5.05,1804.12,0,3.4,No,Retained
CUST-11024,Male,29,No,Northeast,One Year,15,None,Bank Transfer,Yes,No,Yes,Yes,58.33,2.51,880.94,1,5.0,No,Retained
CUST-11025,Female,33,No,South,Two Year,22,None,Credit Card,Yes,Yes,Yes,No,60.95,10.51,1345.58,2,3.5,No,Retained
CUST-11026,Male,34,No,West,Month-to-Month,18,Fiber Optic,Electronic Check,No,No,Yes,No,94.26,2.95,1637.31,5,3.7,Yes,No Long-Term Commitment
CUST-11027,Male,61,No,Northeast,Month-to-Month,2,DSL,Credit Card,No,No,Yes,Yes,93.19,1.92,198.94,1,4.0,Yes,Price Too High
CUST-11028,Female,18,No,South,Month-to-Month,7,Fiber Optic,Bank Transfer,Yes,Yes,No,No,65.53,1.81,499.22,2,3.4,Yes,Competitor Offer
CUST-11029,Male,80,Yes,South,Month-to-Month,9,Fiber Optic,Electronic Check,No,No,No,Yes,64.95,3.41,624.78,5,2.2,Yes,Poor Support Experience
CUST-11030,Female,57,No,South,One Year,47,DSL,Credit Card,Yes,Yes,Yes,Yes,69.22,8.15,3276.73,1,4.4,No,Retained
CUST-11031,Male,45,No,Midwest,Two Year,61,Fiber Optic,Bank Transfer,No,No,No,Yes,72.3,5.32,4370.77,0,3.4,No,Retained
CUST-11032,Female,41,No,South,Month-to-Month,23,None,Electronic Check,Yes,Yes,No,Yes,51.77,1.18,1201.67,2,3.2,Yes,No Long-Term Commitment
CUST-11033,Female,46,No,Northeast,Month-to-Month,7,Fiber Optic,Credit Card,Yes,Yes,No,Yes,85.56,3.48,622.29,1,3.9,No,Retained
CUST-11034,Female,49,No,West,Two Year,70,DSL,Electronic Check,No,No,No,Yes,60.34,12.08,4160.99,1,3.6,No,Retained
CUST-11035,Male,51,No,West,Month-to-Month,7,None,Electronic Check,Yes,No,No,Yes,43.45,2.18,264.91,2,3.2,No,Retained
CUST-11036,Female,50,No,South,Month-to-Month,3,None,Bank Transfer,No,No,Yes,Yes,41.1,2.91,154.39,1,3.5,No,Retained
CUST-11037,Male,43,No,West,Month-to-Month,12,Fiber Optic,Electronic Check,Yes,Yes,No,No,60.35,2.49,754.86,2,3.0,Yes,Service Reliability Issues
CUST-11038,Female,39,No,Midwest,Two Year,18,Fiber Optic,Electronic Check,Yes,Yes,No,No,71.3,6.3,1229.2,2,3.9,No,Retained
CUST-11039,Female,40,No,Midwest,One Year,31,DSL,Bank Transfer,Yes,No,No,Yes,57.53,3.17,1811.26,1,3.8,No,Retained
CUST-11040,Male,39,No,Midwest,One Year,38,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,88.93,2.32,3382.68,1,2.3,Yes,Poor Support Experience
CUST-11041,Male,58,No,West,One Year,42,None,Mailed Check,No,Yes,No,Yes,38.91,8.32,1661.56,2,3.1,No,Retained
CUST-11042,Female,50,No,Northeast,Month-to-Month,16,None,Mailed Check,Yes,No,No,No,31.28,2.58,478.27,4,2.7,Yes,Competitor Offer
CUST-11043,Male,18,No,Northeast,Month-to-Month,15,Fiber Optic,Electronic Check,No,No,No,No,61.42,1.61,943.88,1,3.5,Yes,Service Reliability Issues
CUST-11044,Male,51,No,Midwest,Two Year,13,Fiber Optic,Electronic Check,No,No,No,No,66.34,10.94,891.95,1,4.2,No,Retained
CUST-11045,Male,45,No,South,Month-to-Month,9,Fiber Optic,Bank Transfer,No,No,No,Yes,67.14,2.87,591.96,0,3.4,Yes,Competitor Offer
CUST-11046,Female,42,No,South,One Year,12,None,Credit Card,Yes,Yes,Yes,No,42.98,8.18,516.38,1,5.0,No,Retained
CUST-11047,Female,37,No,South,Two Year,43,Fiber Optic,Electronic Check,No,No,Yes,Yes,68.1,7.1,2905.6,2,4.6,No,Retained
CUST-11048,Male,58,No,Midwest,One Year,9,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,88.44,5.07,853.77,2,4.3,No,Retained
CUST-11049,Female,55,No,West,One Year,25,Fiber Optic,Electronic Check,Yes,No,No,No,59.93,8.65,1494.04,2,2.7,Yes,Poor Support Experience
CUST-11050,Male,31,No,West,One Year,41,DSL,Bank Transfer,Yes,No,Yes,Yes,77.96,7.06,3164.09,1,2.1,No,Retained
CUST-11051,Male,48,No,Northeast,Two Year,43,Fiber Optic,Electronic Check,Yes,No,No,No,72.35,10.53,3086.0,2,3.2,Yes,Competitor Offer
CUST-11052,Male,28,No,Northeast,Month-to-Month,28,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,85.82,2.65,2407.4,4,2.9,No,Retained
CUST-11053,Male,23,No,Northeast,Month-to-Month,13,None,Electronic Check,Yes,No,No,Yes,33.07,3.96,456.28,2,3.4,Yes,No Long-Term Commitment
CUST-11054,Male,33,No,South,Month-to-Month,1,None,Mailed Check,Yes,No,Yes,No,47.94,3.29,1.19,0,3.6,No,Retained
CUST-11055,Female,54,No,Midwest,One Year,40,DSL,Bank Transfer,Yes,No,Yes,No,71.82,4.61,2937.47,3,1.9,No,Retained
CUST-11056,Male,55,No,South,Month-to-Month,16,Fiber Optic,Bank Transfer,No,No,No,Yes,83.02,0.83,1339.12,2,3.0,Yes,Service Reliability Issues
CUST-11057,Female,49,No,South,One Year,35,Fiber Optic,Credit Card,Yes,Yes,No,Yes,110.87,2.09,3896.78,1,3.2,No,Retained
CUST-11058,Female,52,No,South,Month-to-Month,22,DSL,Electronic Check,Yes,Yes,No,No,75.89,2.1,1666.18,2,3.1,Yes,Moved/No Longer Needed
CUST-11059,Male,49,No,West,One Year,41,Fiber Optic,Electronic Check,Yes,Yes,No,No,96.55,2.44,3959.22,2,2.7,No,Retained
CUST-11060,Male,33,No,West,Month-to-Month,25,None,Credit Card,No,Yes,Yes,No,57.83,1.32,1440.56,2,2.9,No,Retained
CUST-11061,Male,48,No,Northeast,One Year,30,DSL,Credit Card,Yes,No,Yes,Yes,74.85,7.72,2281.12,2,4.8,No,Retained
CUST-11062,Male,53,No,South,Month-to-Month,16,Fiber Optic,Credit Card,Yes,No,No,Yes,71.06,1.9,1136.68,3,3.8,Yes,Poor Support Experience
